,level_0,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds,id
2507,37,6567,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0061.flac,152800,9.55,6567
2508,38,6568,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0073.flac,92000,5.75,6568
2509,39,6569,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0070.flac,208000,13.0,6569
2510,40,6570,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0024.flac,217760,13.61,6570
2511,41,6571,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0053.flac,273360,17.085,6571
2512,42,6572,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0019.flac,73600,4.6,6572
2513,43,6573,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0109.flac,233680,14.605,6573
2514,44,6574,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0015.flac,205680,12.855,6574
2515,45,6575,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0114.flac,151840,9.49,6575
2516,46,6576,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0092.flac,97840,6.115,6576
2517,47,6577,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0086.flac,212400,13.275,6577
2518,48,6578,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0074.flac,140640,8.79,6578
2519,49,6579,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0063.flac,237280,14.83,6579
2520,50,6580,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0032.flac,50400,3.15,6580
2521,51,6581,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0017.flac,214480,13.405,6581
2522,52,6582,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0069.flac,256800,16.05,6582
2523,53,6583,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0062.flac,220960,13.81,6583
2524,54,6584,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0110.flac,252000,15.75,6584
2525,55,6585,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0014.flac,222960,13.935,6585
2526,56,6586,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0076.flac,221360,13.835,6586
2527,57,6587,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0011.flac,233280,14.58,6587
2528,58,6588,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0006.flac,158000,9.875,6588
2529,59,6589,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0045.flac,50560,3.16,6589
2530,60,6590,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0030.flac,256560,16.035,6590
2531,61,6591,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0046.flac,271440,16.965,6591
2532,62,6592,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0044.flac,226560,14.16,6592
2533,63,6593,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0001.flac,108160,6.76,6593
2534,64,6594,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0108.flac,95280,5.955,6594
2535,65,6595,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0004.flac,167680,10.48,6595
2536,66,6596,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0050.flac,113120,7.07,6596
2537,67,6597,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0111.flac,246480,15.405,6597
2538,68,6598,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0013.flac,206560,12.91,6598
2539,69,6599,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0007.flac,245600,15.35,6599
2540,70,6600,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0037.flac,202400,12.65,6600
2541,71,6601,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0082.flac,235440,14.715,6601
2542,72,6602,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0106.flac,129360,8.085,6602
2543,73,6603,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0079.flac,177440,11.09,6603
2544,74,6604,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0065.flac,214160,13.385,6604
2545,75,6605,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0091.flac,101760,6.36,6605
2546,76,6606,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0058.flac,163680,10.23,6606
2547,77,6607,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0115.flac,99280,6.205,6607
2548,78,6608,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0078.flac,254480,15.905,6608
2549,79,6609,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0080.flac,233840,14.615,6609
2550,80,6610,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0056.flac,109520,6.845,6610
2551,81,6611,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0012.flac,124240,7.765,6611
2552,82,6612,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0051.flac,231120,14.445,6612
2553,83,6613,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0022.flac,215520,13.47,6613
2554,84,6614,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0075.flac,164801,10.3000625,6614
2555,85,6615,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0071.flac,251200,15.7,6615
2556,86,6616,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0043.flac,233760,14.61,6616
2557,87,6617,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0040.flac,183360,11.46,6617
2558,88,6618,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0059.flac,96480,6.03,6618
2559,89,6619,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0025.flac,115120,7.195,6619
2560,90,6620,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0060.flac,196880,12.305,6620
2561,91,6621,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0083.flac,227440,14.215,6621
2562,92,6622,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0101.flac,202320,12.645,6622
2563,93,6623,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0105.flac,182400,11.4,6623
2564,94,6624,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0090.flac,149280,9.33,6624
2565,95,6625,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0097.flac,225040,14.065,6625
2566,96,6626,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0084.flac,231520,14.47,6626
2567,97,6627,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0027.flac,214800,13.425,6627
2568,98,6628,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0031.flac,234720,14.67,6628
2569,99,6629,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0107.flac,195200,12.2,6629
2570,100,6630,1081,M,train-clean-100,25.18,Fracture,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0055.flac,234960,14.685,6630
2571,0,7039,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0001.flac,194161,12.1350625,7039
2572,1,7040,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0032.flac,205200,12.825,7040
2573,2,7041,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0021.flac,234240,14.64,7041
2574,3,7042,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0036.flac,73920,4.62,7042
2575,4,7043,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0005.flac,124319,7.7699375,7043
2576,5,7044,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0014.flac,243680,15.23,7044
2577,6,7045,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0039.flac,223760,13.985,7045
2578,7,7046,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0030.flac,244960,15.31,7046
2579,8,7047,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0010.flac,256000,16.0,7047
2580,9,7048,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0023.flac,226400,14.15,7048
2581,10,7049,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0037.flac,243040,15.19,7049
2582,11,7050,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0022.flac,236160,14.76,7050
2583,12,7051,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0019.flac,218000,13.625,7051
2584,13,7052,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0017.flac,98160,6.135,7052
2585,14,7053,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0002.flac,237040,14.815,7053
2586,15,7054,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0011.flac,220880,13.805,7054
2587,16,7055,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0007.flac,235200,14.7,7055
2588,17,7056,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0015.flac,95360,5.96,7056
2589,18,7057,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0025.flac,199600,12.475,7057
2590,19,7058,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0029.flac,139760,8.735,7058
2591,20,7059,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0024.flac,198000,12.375,7059
2592,21,7060,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0031.flac,167120,10.445,7060
2593,22,7061,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0013.flac,202080,12.63,7061
2594,23,7062,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0006.flac,207600,12.975,7062
2595,24,7063,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0012.flac,264160,16.51,7063
2596,25,7064,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0035.flac,225600,14.1,7064
2597,26,7065,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0016.flac,232640,14.54,7065
2598,27,7066,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0041.flac,223040,13.94,7066
2599,28,7067,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0027.flac,243520,15.22,7067
2600,29,7068,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0033.flac,72960,4.56,7068
2601,30,7069,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0020.flac,241120,15.07,7069
2602,31,7070,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0034.flac,257280,16.08,7070
2603,32,7071,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0028.flac,203840,12.74,7071
2604,33,7072,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0018.flac,218720,13.67,7072
2605,34,7073,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0009.flac,264240,16.515,7073
2606,35,7074,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0000.flac,228960,14.31,7074
2607,36,7075,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0004.flac,236640,14.79,7075
2608,37,7076,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0008.flac,214160,13.385,7076
2609,38,7077,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0038.flac,228640,14.29,7077
2610,39,7078,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0003.flac,236320,14.77,7078
2611,40,7079,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0026.flac,117840,7.365,7079
2612,41,7080,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0040.flac,247360,15.46,7080
2613,42,7081,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0010.flac,168960,10.56,7081
2614,43,7082,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0050.flac,205120,12.82,7082
2615,44,7083,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0035.flac,253760,15.86,7083
2616,45,7084,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0034.flac,255680,15.98,7084
2617,46,7085,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0036.flac,202160,12.635,7085
2618,47,7086,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0007.flac,62800,3.925,7086
2619,48,7087,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0015.flac,193761,12.1100625,7087
2620,49,7088,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0033.flac,218000,13.625,7088
2621,50,7089,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0009.flac,86080,5.38,7089
2622,51,7090,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0005.flac,186080,11.63,7090
2623,52,7091,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0023.flac,257040,16.065,7091
2624,53,7092,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0044.flac,206640,12.915,7092
2625,54,7093,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0049.flac,172640,10.79,7093
2626,55,7094,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0011.flac,228640,14.29,7094
2627,56,7095,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0017.flac,137200,8.575,7095
2628,57,7096,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0046.flac,138880,8.68,7096
2629,58,7097,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0008.flac,233840,14.615,7097
2630,59,7098,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0014.flac,73520,4.595,7098
2631,60,7099,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0040.flac,68480,4.28,7099
2632,61,7100,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0013.flac,220400,13.775,7100
2633,62,7101,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0030.flac,84320,5.27,7101
2634,63,7102,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0027.flac,198400,12.4,7102
2635,64,7103,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0006.flac,213760,13.36,7103
2636,65,7104,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0001.flac,232800,14.55,7104
2637,66,7105,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0002.flac,142560,8.91,7105
2638,67,7106,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0045.flac,67120,4.195,7106
2639,68,7107,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0031.flac,229120,14.32,7107
2640,69,7108,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0047.flac,223440,13.965,7108
2641,70,7109,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0029.flac,252000,15.75,7109
2642,71,7110,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0012.flac,236240,14.765,7110
2643,72,7111,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0004.flac,201760,12.61,7111
2644,73,7112,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0020.flac,256240,16.015,7112
2645,74,7113,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0018.flac,250240,15.64,7113
2646,75,7114,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0037.flac,254080,15.88,7114
2647,76,7115,1235,M,train-clean-100,25.09,Tim Gregory,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0032.flac,62960,3.935,7115
