,level_0,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds,id
351,75,14716,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0014.flac,213680,13.355,14716
352,76,14717,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0026.flac,81840,5.115,14717
353,77,14718,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0009.flac,266640,16.665,14718
354,78,14719,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0002.flac,226720,14.17,14719
355,79,14720,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0005.flac,244560,15.285,14720
356,80,14721,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0032.flac,247360,15.46,14721
357,81,14722,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0025.flac,239040,14.94,14722
358,82,14723,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0022.flac,214800,13.425,14723
359,83,14724,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0000.flac,65360,4.085,14724
360,84,14725,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0031.flac,246640,15.415,14725
361,85,14726,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0006.flac,94160,5.885,14726
362,86,14727,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0041.flac,225040,14.065,14727
363,87,14728,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0016.flac,229600,14.35,14728
364,88,14729,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0011.flac,233600,14.6,14729
365,89,14730,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0030.flac,211760,13.235,14730
366,90,14731,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0008.flac,220720,13.795,14731
367,91,14732,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0004.flac,247600,15.475,14732
368,92,14733,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0017.flac,243360,15.21,14733
369,93,14734,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0019.flac,245760,15.36,14734
370,94,14735,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0021.flac,197680,12.355,14735
371,95,14736,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0010.flac,256240,16.015,14736
372,96,14737,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0003.flac,243520,15.22,14737
373,97,14738,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0033.flac,247440,15.465,14738
374,98,14739,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0039.flac,232640,14.54,14739
375,99,14740,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0028.flac,231040,14.44,14740
376,100,14741,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0027.flac,63600,3.975,14741
377,101,14742,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0038.flac,239520,14.97,14742
378,102,14743,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0015.flac,251600,15.725,14743
379,103,14744,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0045.flac,217440,13.59,14744
380,104,14745,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0007.flac,240640,15.04,14745
381,105,14746,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0044.flac,244320,15.27,14746
382,106,14747,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0013.flac,241360,15.085,14747
383,107,14748,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0035.flac,258000,16.125,14748
384,108,14749,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0037.flac,264080,16.505,14749
385,109,14750,3982,F,train-clean-100,25.07,Kate Adams,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0043.flac,250000,15.625,14750
386,56,14807,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0026.flac,215120,13.445,14807
387,57,14808,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0047.flac,248960,15.56,14808
388,58,14809,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0050.flac,242160,15.135,14809
389,59,14810,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0017.flac,244400,15.275,14810
390,60,14811,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0050.flac,204800,12.8,14811
391,61,14812,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0044.flac,197120,12.32,14812
392,62,14813,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0016.flac,233280,14.58,14813
393,63,14814,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0009.flac,234560,14.66,14814
394,64,14815,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0047.flac,260160,16.26,14815
395,65,14816,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0029.flac,256880,16.055,14816
396,66,14817,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0008.flac,199520,12.47,14817
397,67,14818,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0036.flac,151520,9.47,14818
398,68,14819,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0049.flac,240960,15.06,14819
399,69,14820,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0030.flac,240000,15.0,14820
400,70,14821,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0003.flac,245840,15.365,14821
401,71,14822,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0024.flac,211520,13.22,14822
402,72,14823,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0015.flac,233840,14.615,14823
403,73,14824,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0005.flac,247200,15.45,14824
404,74,14825,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0046.flac,207840,12.99,14825
405,75,14826,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0010.flac,231680,14.48,14826
406,76,14827,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0031.flac,239760,14.985,14827
407,77,14828,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0011.flac,252239,15.7649375,14828
408,78,14829,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0035.flac,246880,15.43,14829
409,79,14830,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0045.flac,213760,13.36,14830
410,80,14831,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0000.flac,242320,15.145,14831
411,81,14832,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0052.flac,116560,7.285,14832
412,82,14833,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0042.flac,187920,11.745,14833
413,83,14834,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0032.flac,239040,14.94,14834
414,84,14835,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0023.flac,251120,15.695,14835
415,85,14836,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0012.flac,255520,15.97,14836
416,86,14837,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0026.flac,226880,14.18,14837
417,87,14838,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0028.flac,225760,14.11,14838
418,88,14839,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0014.flac,248320,15.52,14839
419,89,14840,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0039.flac,232080,14.505,14840
420,90,14841,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0038.flac,109600,6.85,14841
421,91,14842,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0037.flac,234480,14.655,14842
422,92,14843,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0053.flac,202240,12.64,14843
423,93,14844,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0040.flac,229920,14.37,14844
424,94,14845,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0007.flac,232880,14.555,14845
425,95,14846,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0001.flac,233040,14.565,14846
426,96,14847,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0002.flac,226400,14.15,14847
427,97,14848,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0022.flac,227920,14.245,14848
428,98,14849,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0025.flac,229680,14.355,14849
429,99,14850,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0048.flac,225440,14.09,14850
430,100,14851,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0043.flac,225280,14.08,14851
431,101,14852,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0041.flac,238800,14.925,14852
432,102,14853,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0034.flac,237680,14.855,14853
433,103,14854,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0019.flac,243520,15.22,14854
434,104,14855,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0021.flac,224240,14.015,14855
435,105,14856,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0004.flac,266000,16.625,14856
436,106,14857,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0020.flac,244560,15.285,14857
437,107,14858,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0027.flac,147120,9.195,14858
438,108,14859,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0018.flac,245520,15.345,14859
439,109,14860,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0006.flac,254240,15.89,14860
440,110,14861,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0013.flac,260960,16.31,14861
441,111,14862,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0051.flac,144560,9.035,14862
442,112,14863,3983,F,train-clean-100,25.01,lavocedorata,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0033.flac,200640,12.54,14863
443,75,14939,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0006.flac,256240,16.015,14939
444,76,14940,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0014.flac,254640,15.915,14940
445,77,14941,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0027.flac,266480,16.655,14941
446,78,14942,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0035.flac,103920,6.495,14942
447,79,14943,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0037.flac,217600,13.6,14943
448,80,14944,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0021.flac,62400,3.9,14944
449,81,14945,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0015.flac,155520,9.72,14945
450,82,14946,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0003.flac,169920,10.62,14946
451,83,14947,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0029.flac,55600,3.475,14947
452,84,14948,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0033.flac,257280,16.08,14948
453,85,14949,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0002.flac,241679,15.1049375,14949
454,86,14950,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0023.flac,134400,8.4,14950
455,87,14951,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0025.flac,237040,14.815,14951
456,88,14952,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0026.flac,68720,4.295,14952
457,89,14953,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0038.flac,239680,14.98,14953
458,90,14954,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0010.flac,252960,15.81,14954
459,91,14955,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0012.flac,266480,16.655,14955
460,92,14956,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0009.flac,168160,10.51,14956
461,93,14957,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0036.flac,67440,4.215,14957
462,94,14958,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0020.flac,101600,6.35,14958
463,95,14959,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0011.flac,82720,5.17,14959
464,96,14960,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0039.flac,169040,10.565,14960
465,97,14961,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0001.flac,173680,10.855,14961
466,98,14962,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0019.flac,228640,14.29,14962
467,99,14963,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0005.flac,66240,4.14,14963
468,100,14964,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0034.flac,251120,15.695,14964
469,101,14965,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0032.flac,80880,5.055,14965
470,102,14966,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0000.flac,142960,8.935,14966
471,103,14967,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0040.flac,241600,15.1,14967
472,104,14968,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0013.flac,211760,13.235,14968
473,105,14969,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186175/4014-186175-0018.flac,91440,5.715,14969
474,106,14970,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0035.flac,244000,15.25,14970
475,107,14971,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0026.flac,120560,7.535,14971
476,108,14972,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0039.flac,240640,15.04,14972
477,109,14973,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0017.flac,51280,3.205,14973
478,110,14974,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0037.flac,130080,8.13,14974
479,111,14975,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0013.flac,130800,8.175,14975
480,112,14976,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0011.flac,258720,16.17,14976
481,113,14977,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0019.flac,236320,14.77,14977
482,114,14978,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0045.flac,272000,17.0,14978
483,115,14979,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0000.flac,171120,10.695,14979
484,116,14980,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0040.flac,52480,3.28,14980
485,117,14981,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0012.flac,67120,4.195,14981
486,118,14982,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0020.flac,159520,9.97,14982
487,119,14983,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0031.flac,210480,13.155,14983
488,120,14984,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0046.flac,59600,3.725,14984
489,121,14985,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0041.flac,196560,12.285,14985
490,122,14986,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0023.flac,197360,12.335,14986
491,123,14987,4014,M,train-clean-100,25.2,Tom Clifton,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/4014/186179/4014-186179-0028.flac,161520,10.095,14987
