,level_0,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds,id
458,100,1457,118,M,train-clean-100,25.05,Alex Buie,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/118/47824/118-47824-0029.flac,243680,15.23,1457
459,101,1458,118,M,train-clean-100,25.05,Alex Buie,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/118/121721/118-121721-0012.flac,237520,14.845,1458
460,0,1732,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0005.flac,235040,14.69,1732
461,1,1733,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0079.flac,252640,15.79,1733
462,2,1734,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0089.flac,193280,12.08,1734
463,3,1735,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0054.flac,247200,15.45,1735
464,4,1736,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0068.flac,221600,13.85,1736
465,5,1737,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0086.flac,244960,15.31,1737
466,6,1738,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0090.flac,228800,14.3,1738
467,7,1739,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0051.flac,254080,15.88,1739
468,8,1740,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0097.flac,229680,14.355,1740
469,9,1741,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0019.flac,210400,13.15,1741
470,10,1742,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0049.flac,191520,11.97,1742
471,11,1743,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0052.flac,241920,15.12,1743
472,12,1744,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0010.flac,216080,13.505,1744
473,13,1745,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0088.flac,214640,13.415,1745
474,14,1746,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0002.flac,237520,14.845,1746
475,15,1747,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0081.flac,211120,13.195,1747
476,16,1748,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0095.flac,213840,13.365,1748
477,17,1749,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0055.flac,180880,11.305,1749
478,18,1750,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0087.flac,241920,15.12,1750
479,19,1751,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0073.flac,215040,13.44,1751
480,20,1752,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0012.flac,73680,4.605,1752
481,21,1753,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0082.flac,125680,7.855,1753
482,22,1754,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0029.flac,234400,14.65,1754
483,23,1755,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0065.flac,233600,14.6,1755
484,24,1756,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0043.flac,232960,14.56,1756
485,25,1757,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0053.flac,212320,13.27,1757
486,26,1758,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0018.flac,221120,13.82,1758
487,27,1759,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0093.flac,225920,14.12,1759
488,28,1760,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0069.flac,233440,14.59,1760
489,29,1761,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0047.flac,218720,13.67,1761
490,30,1762,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0092.flac,229760,14.36,1762
491,31,1763,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0007.flac,154080,9.63,1763
492,32,1764,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0048.flac,197520,12.345,1764
493,33,1765,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0011.flac,246320,15.395,1765
494,34,1766,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0078.flac,170799,10.6749375,1766
495,35,1767,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0058.flac,214160,13.385,1767
496,36,1768,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0023.flac,130640,8.165,1768
497,37,1769,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0016.flac,223680,13.98,1769
498,38,1770,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0074.flac,246560,15.41,1770
499,39,1771,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0003.flac,244880,15.305,1771
500,40,1772,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0008.flac,128240,8.015,1772
501,41,1773,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0025.flac,252080,15.755,1773
502,42,1774,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0040.flac,222560,13.91,1774
503,43,1775,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0038.flac,250640,15.665,1775
504,44,1776,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0000.flac,64480,4.03,1776
505,45,1777,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0013.flac,261840,16.365,1777
506,46,1778,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0034.flac,219840,13.74,1778
507,47,1779,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0014.flac,69360,4.335,1779
508,48,1780,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0041.flac,233440,14.59,1780
509,49,1781,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0072.flac,226000,14.125,1781
510,50,1782,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0021.flac,217120,13.57,1782
511,51,1783,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0085.flac,221360,13.835,1783
512,52,1784,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0017.flac,196800,12.3,1784
513,53,1785,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0057.flac,225120,14.07,1785
514,54,1786,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0076.flac,153040,9.565,1786
515,55,1787,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0096.flac,228640,14.29,1787
516,56,1788,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0064.flac,235120,14.695,1788
517,57,1789,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0091.flac,230800,14.425,1789
518,58,1790,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0028.flac,252800,15.8,1790
519,59,1791,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0059.flac,174081,10.8800625,1791
520,60,1792,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0094.flac,242640,15.165,1792
521,61,1793,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0066.flac,261360,16.335,1793
522,62,1794,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0063.flac,231280,14.455,1794
523,63,1795,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0032.flac,218480,13.655,1795
524,64,1796,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0031.flac,233040,14.565,1796
525,65,1797,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0084.flac,195280,12.205,1797
526,66,1798,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0060.flac,245280,15.33,1798
527,67,1799,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0080.flac,253520,15.845,1799
528,68,1800,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0037.flac,262880,16.43,1800
529,69,1801,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0036.flac,179840,11.24,1801
530,70,1802,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0061.flac,197920,12.37,1802
531,71,1803,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0083.flac,189440,11.84,1803
532,72,1804,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0044.flac,244160,15.26,1804
533,73,1805,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0020.flac,234560,14.66,1805
534,74,1806,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0022.flac,60800,3.8,1806
535,75,1807,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0033.flac,242160,15.135,1807
536,76,1808,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0050.flac,249600,15.6,1808
537,77,1809,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0030.flac,259840,16.24,1809
538,78,1810,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0027.flac,221360,13.835,1810
539,79,1811,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0077.flac,214320,13.395,1811
540,80,1812,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0015.flac,145680,9.105,1812
541,81,1813,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0039.flac,239200,14.95,1813
542,82,1814,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0024.flac,259920,16.245,1814
543,83,1815,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0001.flac,235600,14.725,1815
544,84,1816,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0067.flac,231920,14.495,1816
545,85,1817,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0046.flac,209680,13.105,1817
546,86,1818,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0004.flac,211600,13.225,1818
547,87,1819,163,M,train-clean-100,25.06,Andrew Miller,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0045.flac,229360,14.335,1819
548,0,1842,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0018.flac,194880,12.18,1842
549,1,1843,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0030.flac,251600,15.725,1843
550,2,1844,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0006.flac,194400,12.15,1844
551,3,1845,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0007.flac,242080,15.13,1845
552,4,1846,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0026.flac,242800,15.175,1846
553,5,1847,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0008.flac,191440,11.965,1847
554,6,1848,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0023.flac,187520,11.72,1848
555,7,1849,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0005.flac,235360,14.71,1849
556,8,1850,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0010.flac,220400,13.775,1850
557,9,1851,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0017.flac,188320,11.77,1851
558,10,1852,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0027.flac,251760,15.735,1852
559,11,1853,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0011.flac,244800,15.3,1853
560,12,1854,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0013.flac,187760,11.735,1854
561,13,1855,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0002.flac,247840,15.49,1855
562,14,1856,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0020.flac,254960,15.935,1856
563,15,1857,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0015.flac,247600,15.475,1857
564,16,1858,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0029.flac,240080,15.005,1858
565,17,1859,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0031.flac,251360,15.71,1859
566,18,1860,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0028.flac,224640,14.04,1860
567,19,1861,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0021.flac,226640,14.165,1861
568,20,1862,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0025.flac,151280,9.455,1862
569,21,1863,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0009.flac,206480,12.905,1863
570,22,1864,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0000.flac,189360,11.835,1864
571,23,1865,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0001.flac,231280,14.455,1865
572,24,1866,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0012.flac,233680,14.605,1866
573,25,1867,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0014.flac,172480,10.78,1867
574,26,1868,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0019.flac,217600,13.6,1868
575,27,1869,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0003.flac,245200,15.325,1869
576,28,1870,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0016.flac,203840,12.74,1870
577,29,1871,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0024.flac,217680,13.605,1871
578,30,1872,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0004.flac,220800,13.8,1872
579,31,1873,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0032.flac,121280,7.58,1873
580,32,1874,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0022.flac,220560,13.785,1874
581,33,1875,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0015.flac,259280,16.205,1875
582,34,1876,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0033.flac,258880,16.18,1876
583,35,1877,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0004.flac,168560,10.535,1877
584,36,1878,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0012.flac,176720,11.045,1878
585,37,1879,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0028.flac,246320,15.395,1879
586,38,1880,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0010.flac,232800,14.55,1880
587,39,1881,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0006.flac,220160,13.76,1881
588,40,1882,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0019.flac,250240,15.64,1882
589,41,1883,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0005.flac,242560,15.16,1883
590,42,1884,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0013.flac,87600,5.475,1884
591,43,1885,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0025.flac,229920,14.37,1885
592,44,1886,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0009.flac,250960,15.685,1886
593,45,1887,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0017.flac,227520,14.22,1887
594,46,1888,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0020.flac,235760,14.735,1888
595,47,1889,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0003.flac,242080,15.13,1889
596,48,1890,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0023.flac,230960,14.435,1890
597,49,1891,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0016.flac,223440,13.965,1891
598,50,1892,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0002.flac,244080,15.255,1892
599,51,1893,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0008.flac,248880,15.555,1893
600,52,1894,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0024.flac,242080,15.13,1894
601,53,1895,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0001.flac,178560,11.16,1895
602,54,1896,196,M,train-clean-100,25.24,Stewart Wills,/fs4/home/mlomnitz/cyphercat/Datasets/LibriSpeech/train-clean-100/196/122152/196-122152-0000.flac,182720,11.42,1896
