idx_in_original_df,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
40,17063,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0000.flac,236400,14.775
41,17064,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0020.flac,168720,10.545
42,17065,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0014.flac,210480,13.155
43,17066,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0032.flac,244480,15.28
44,17067,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0038.flac,221200,13.825
45,17068,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0033.flac,217360,13.585
46,17069,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0006.flac,254000,15.875
47,17070,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0015.flac,252800,15.8
48,17071,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0029.flac,200560,12.535
49,17072,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0023.flac,209680,13.105
50,17073,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0004.flac,248800,15.55
51,17074,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0007.flac,151920,9.495
52,17075,4788,M,train-clean-100,25.04,Bill Boerst,LibriSpeech/train-clean-100/4788/94904/4788-94904-0001.flac,241920,15.12
0,17130,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0036.flac,210720,13.17
1,17131,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0009.flac,213600,13.35
2,17132,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0003.flac,239280,14.955
3,17133,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0011.flac,237840,14.865
4,17134,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0020.flac,241680,15.105
5,17135,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0027.flac,245040,15.315
6,17136,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0001.flac,144880,9.055
7,17137,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0015.flac,101520,6.345
8,17138,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0044.flac,237920,14.87
9,17139,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0050.flac,188160,11.76
10,17140,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0026.flac,243920,15.245
11,17141,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0028.flac,229280,14.33
12,17142,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0002.flac,202880,12.68
13,17143,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0023.flac,249360,15.585
14,17144,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0010.flac,252240,15.765
15,17145,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0051.flac,243280,15.205
16,17146,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0019.flac,248560,15.535
17,17147,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0018.flac,231360,14.46
18,17148,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0024.flac,240720,15.045
19,17149,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0006.flac,263440,16.465
20,17150,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0046.flac,177920,11.12
21,17151,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0016.flac,69360,4.335
22,17152,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0049.flac,226640,14.165
23,17153,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0032.flac,239680,14.98
24,17154,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0030.flac,235520,14.72
25,17155,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0034.flac,229200,14.325
26,17156,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0040.flac,258720,16.17
27,17157,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0047.flac,252080,15.755
28,17158,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0014.flac,212720,13.295
29,17159,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0042.flac,250240,15.64
30,17160,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0021.flac,231120,14.445
31,17161,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0038.flac,263440,16.465
32,17162,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0000.flac,251040,15.69
33,17163,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0039.flac,64560,4.035
34,17164,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0022.flac,269440,16.84
35,17165,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0033.flac,246320,15.395
36,17166,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0045.flac,233760,14.61
37,17167,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0005.flac,63280,3.955
38,17168,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0037.flac,246880,15.43
39,17169,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0054.flac,242560,15.16
40,17170,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0041.flac,245360,15.335
41,17171,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0035.flac,181440,11.34
42,17172,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0007.flac,233200,14.575
43,17173,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0025.flac,216960,13.56
44,17174,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0052.flac,221520,13.845
45,17175,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0013.flac,116560,7.285
46,17176,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0008.flac,215120,13.445
47,17177,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0031.flac,173200,10.825
48,17178,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0029.flac,148560,9.285
49,17179,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0048.flac,170080,10.63
50,17180,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0004.flac,216160,13.51
51,17181,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0017.flac,213600,13.35
52,17182,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0012.flac,146560,9.16
53,17183,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0043.flac,216000,13.5
54,17184,4813,M,train-clean-100,25.12,Steve Mattern,LibriSpeech/train-clean-100/4813/248638/4813-248638-0053.flac,264800,16.55
0,17240,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0040.flac,244720,15.295
1,17241,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0044.flac,162800,10.175
2,17242,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0053.flac,149360,9.335
3,17243,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0029.flac,184560,11.535
4,17244,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0000.flac,238400,14.9
5,17245,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0051.flac,85040,5.315
6,17246,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0009.flac,112480,7.03
7,17247,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0054.flac,226800,14.175
8,17248,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0022.flac,253120,15.82
9,17249,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0048.flac,150640,9.415
10,17250,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0012.flac,230000,14.375
11,17251,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0031.flac,134720,8.42
12,17252,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0049.flac,243760,15.235
13,17253,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0010.flac,216800,13.55
14,17254,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0045.flac,217440,13.59
15,17255,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0038.flac,253440,15.84
16,17256,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0039.flac,239120,14.945
17,17257,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0008.flac,246800,15.425
18,17258,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0004.flac,232160,14.51
19,17259,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0024.flac,231040,14.44
20,17260,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0050.flac,226400,14.15
21,17261,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0046.flac,199520,12.47
22,17262,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0033.flac,100000,6.25
23,17263,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0007.flac,228640,14.29
24,17264,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0025.flac,228480,14.28
25,17265,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0016.flac,112879,7.0549375
26,17266,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0015.flac,165920,10.37
27,17267,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0030.flac,218560,13.66
28,17268,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0018.flac,230480,14.405
29,17269,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0017.flac,216640,13.54
30,17270,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0013.flac,236720,14.795
31,17271,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0011.flac,237840,14.865
32,17272,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0019.flac,202000,12.625
33,17273,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0036.flac,253841,15.8650625
34,17274,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0005.flac,232400,14.525
35,17275,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0043.flac,229200,14.325
36,17276,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0042.flac,217600,13.6
37,17277,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0027.flac,222480,13.905
38,17278,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0037.flac,230720,14.42
39,17279,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0001.flac,234080,14.63
40,17280,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0052.flac,224560,14.035
41,17281,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0020.flac,227760,14.235
42,17282,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0003.flac,242400,15.15
43,17283,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0035.flac,251999,15.7499375
44,17284,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0041.flac,233920,14.62
45,17285,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0026.flac,238240,14.89
46,17286,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0032.flac,195600,12.225
47,17287,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0021.flac,208400,13.025
48,17288,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0006.flac,226080,14.13
49,17289,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0014.flac,207600,12.975
50,17290,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0028.flac,211040,13.19
51,17291,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0055.flac,259120,16.195
52,17292,4830,M,train-clean-100,24.05,George Aalto,LibriSpeech/train-clean-100/4830/25898/4830-25898-0023.flac,199520,12.47
0,17457,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0014.flac,222480,13.905
1,17458,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0025.flac,223840,13.99
2,17459,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0039.flac,65200,4.075
3,17460,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0029.flac,221440,13.84
4,17461,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0011.flac,242160,15.135
5,17462,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0001.flac,200480,12.53
6,17463,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0003.flac,117360,7.335
7,17464,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0038.flac,77760,4.86
8,17465,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0018.flac,242480,15.155
9,17466,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0024.flac,223280,13.955
10,17467,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0005.flac,214960,13.435
11,17468,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0026.flac,262880,16.43
12,17469,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0004.flac,238800,14.925
13,17470,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0002.flac,241360,15.085
14,17471,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0020.flac,253600,15.85
15,17472,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0023.flac,230560,14.41
16,17473,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0031.flac,220880,13.805
17,17474,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0009.flac,204000,12.75
18,17475,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0032.flac,195440,12.215
19,17476,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0000.flac,241920,15.12
20,17477,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0016.flac,229520,14.345
21,17478,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0012.flac,240400,15.025
22,17479,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0027.flac,238480,14.905
23,17480,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0019.flac,203040,12.69
24,17481,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0035.flac,213599,13.3499375
25,17482,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0008.flac,220720,13.795
26,17483,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0028.flac,192800,12.05
27,17484,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0036.flac,251761,15.7350625
28,17485,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0013.flac,190320,11.895
29,17486,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0022.flac,63280,3.955
30,17487,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0021.flac,207280,12.955
31,17488,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0037.flac,197760,12.36
32,17489,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0030.flac,176080,11.005
33,17490,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0015.flac,154320,9.645
34,17491,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0006.flac,218080,13.63
35,17492,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0041.flac,126320,7.895
36,17493,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0017.flac,225760,14.11
37,17494,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0040.flac,238240,14.89
38,17495,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0034.flac,121280,7.58
39,17496,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0010.flac,233200,14.575
40,17497,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0033.flac,201280,12.58
41,17498,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/29340/4859-29340-0007.flac,225760,14.11
42,17499,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/22176/4859-22176-0020.flac,256880,16.055
43,17500,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/22176/4859-22176-0014.flac,240080,15.005
44,17501,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/22176/4859-22176-0001.flac,252800,15.8
45,17502,4859,M,train-clean-100,20.37,nathank,LibriSpeech/train-clean-100/4859/22176/4859-22176-0004.flac,252400,15.775
0,17550,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0055.flac,138240,8.64
1,17551,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0022.flac,217760,13.61
2,17552,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0048.flac,249120,15.57
3,17553,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0035.flac,253120,15.82
4,17554,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0026.flac,233920,14.62
5,17555,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0030.flac,260080,16.255
6,17556,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0023.flac,243680,15.23
7,17557,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0037.flac,247200,15.45
8,17558,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0028.flac,207441,12.9650625
9,17559,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0013.flac,207600,12.975
10,17560,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0052.flac,253920,15.87
11,17561,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0040.flac,239840,14.99
12,17562,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0044.flac,206160,12.885
13,17563,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0027.flac,227200,14.2
14,17564,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0058.flac,76640,4.79
15,17565,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0046.flac,247920,15.495
16,17566,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0049.flac,237760,14.86
17,17567,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0050.flac,240080,15.005
18,17568,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0038.flac,257360,16.085
19,17569,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0054.flac,52320,3.27
20,17570,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0003.flac,212000,13.25
21,17571,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0014.flac,207200,12.95
22,17572,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0065.flac,74800,4.675
23,17573,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0066.flac,215840,13.49
24,17574,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0024.flac,251520,15.72
25,17575,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0036.flac,158960,9.935
26,17576,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0056.flac,49760,3.11
27,17577,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0059.flac,223040,13.94
28,17578,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0015.flac,218160,13.635
29,17579,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0011.flac,235600,14.725
30,17580,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0033.flac,228080,14.255
31,17581,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0063.flac,242240,15.14
32,17582,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0020.flac,210400,13.15
33,17583,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0031.flac,214320,13.395
34,17584,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0004.flac,242480,15.155
35,17585,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0006.flac,236240,14.765
36,17586,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0045.flac,247440,15.465
37,17587,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0021.flac,251040,15.69
38,17588,4898,M,train-clean-100,25.11,greatbasinrain,LibriSpeech/train-clean-100/4898/28461/4898-28461-0019.flac,249440,15.59
