idx_in_original_df,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
54,1896,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0000.flac,182720,11.42
55,1897,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0021.flac,213680,13.355
56,1898,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0027.flac,252560,15.785
57,1899,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0029.flac,245040,15.315
58,1900,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0018.flac,215200,13.45
59,1901,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0014.flac,243040,15.19
60,1902,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0011.flac,243760,15.235
61,1903,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0026.flac,259280,16.205
62,1904,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0030.flac,244160,15.26
63,1905,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0031.flac,255120,15.945
64,1906,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0007.flac,262080,16.38
65,1907,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122152/196-122152-0032.flac,246560,15.41
66,1908,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0039.flac,222640,13.915
67,1909,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0005.flac,220480,13.78
68,1910,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0032.flac,267680,16.73
69,1911,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0008.flac,208160,13.01
70,1912,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0038.flac,223040,13.94
71,1913,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0020.flac,256800,16.05
72,1914,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0036.flac,259600,16.225
73,1915,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0015.flac,221920,13.87
74,1916,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0025.flac,217520,13.595
75,1917,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0016.flac,178640,11.165
76,1918,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0024.flac,230960,14.435
77,1919,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0034.flac,252640,15.79
78,1920,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0010.flac,181760,11.36
79,1921,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0001.flac,259760,16.235
80,1922,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0006.flac,259840,16.24
81,1923,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0037.flac,255680,15.98
82,1924,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0031.flac,192400,12.025
83,1925,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0004.flac,229920,14.37
84,1926,196,M,train-clean-100,25.24,Stewart Wills,LibriSpeech/train-clean-100/196/122150/196-122150-0009.flac,235200,14.7
0,2182,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0023.flac,240720,15.045
1,2183,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0004.flac,185280,11.58
2,2184,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0026.flac,130320,8.145
3,2185,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0015.flac,141920,8.87
4,2186,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0005.flac,225520,14.095
5,2187,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0003.flac,123680,7.73
6,2188,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0000.flac,78880,4.93
7,2189,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0018.flac,189760,11.86
8,2190,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0032.flac,254880,15.93
9,2191,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0037.flac,207040,12.94
10,2192,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0013.flac,187600,11.725
11,2193,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0035.flac,227440,14.215
12,2194,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0044.flac,49360,3.085
13,2195,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0010.flac,248800,15.55
14,2196,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0024.flac,200240,12.515
15,2197,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0033.flac,82080,5.13
16,2198,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0014.flac,249680,15.605
17,2199,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0031.flac,209760,13.11
18,2200,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0020.flac,229840,14.365
19,2201,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0040.flac,250000,15.625
20,2202,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0029.flac,83520,5.22
21,2203,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0039.flac,180640,11.29
22,2204,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0011.flac,223360,13.96
23,2205,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0007.flac,241920,15.12
24,2206,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0043.flac,206880,12.93
25,2207,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0034.flac,156720,9.795
26,2208,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0041.flac,136400,8.525
27,2209,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0019.flac,216240,13.515
28,2210,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0006.flac,211440,13.215
29,2211,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0027.flac,212720,13.295
30,2212,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0016.flac,224640,14.04
31,2213,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0009.flac,243120,15.195
32,2214,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0025.flac,163920,10.245
33,2215,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0038.flac,146799,9.1749375
34,2216,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0001.flac,257120,16.07
35,2217,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0030.flac,257040,16.065
36,2218,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0012.flac,143360,8.96
37,2219,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0028.flac,227520,14.22
38,2220,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0022.flac,250640,15.665
39,2221,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0002.flac,231840,14.49
40,2222,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0017.flac,148560,9.285
41,2223,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0042.flac,217200,13.575
42,2224,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0021.flac,146240,9.14
43,2225,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0008.flac,50000,3.125
44,2226,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/122255/201-122255-0036.flac,138960,8.685
45,2227,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0076.flac,242880,15.18
46,2228,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0024.flac,203280,12.705
47,2229,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0017.flac,187760,11.735
48,2230,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0028.flac,236800,14.8
49,2231,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0021.flac,190160,11.885
50,2232,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0042.flac,215600,13.475
51,2233,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0068.flac,74560,4.66
52,2234,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0062.flac,226240,14.14
53,2235,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0080.flac,182320,11.395
54,2236,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0064.flac,101360,6.335
55,2237,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0059.flac,219360,13.71
56,2238,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0031.flac,130880,8.18
57,2239,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0029.flac,180240,11.265
58,2240,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0006.flac,238000,14.875
59,2241,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0046.flac,246240,15.39
60,2242,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0053.flac,202000,12.625
61,2243,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0072.flac,252640,15.79
62,2244,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0011.flac,220400,13.775
63,2245,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0079.flac,254800,15.925
64,2246,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0008.flac,211680,13.23
65,2247,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0041.flac,209280,13.08
66,2248,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0019.flac,215600,13.475
67,2249,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0026.flac,194320,12.145
68,2250,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0063.flac,227440,14.215
69,2251,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0038.flac,252880,15.805
70,2252,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0009.flac,250080,15.63
71,2253,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0075.flac,225920,14.12
72,2254,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0037.flac,196480,12.28
73,2255,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0065.flac,112640,7.04
74,2256,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0040.flac,106320,6.645
75,2257,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0044.flac,148160,9.26
76,2258,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0027.flac,229120,14.32
77,2259,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0010.flac,233760,14.61
78,2260,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0036.flac,221440,13.84
79,2261,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0081.flac,129840,8.115
80,2262,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0032.flac,216320,13.52
81,2263,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0016.flac,235680,14.73
82,2264,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0012.flac,241680,15.105
83,2265,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0000.flac,110480,6.905
84,2266,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0069.flac,250320,15.645
85,2267,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0045.flac,123680,7.73
86,2268,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0067.flac,236720,14.795
87,2269,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0004.flac,220080,13.755
88,2270,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0078.flac,215680,13.48
89,2271,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0035.flac,190880,11.93
90,2272,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0025.flac,144640,9.04
91,2273,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0048.flac,87440,5.465
92,2274,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0015.flac,136640,8.54
93,2275,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0020.flac,105360,6.585
94,2276,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0002.flac,234400,14.65
95,2277,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0001.flac,227279,14.2049375
96,2278,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0054.flac,226800,14.175
97,2279,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0043.flac,115040,7.19
98,2280,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0013.flac,226400,14.15
99,2281,201,M,train-clean-100,25.19,Joplin James,LibriSpeech/train-clean-100/201/127786/201-127786-0033.flac,204800,12.8
0,2562,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0008.flac,199600,12.475
1,2563,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0004.flac,227920,14.245
2,2564,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0068.flac,241280,15.08
3,2565,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0073.flac,200480,12.53
4,2566,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0084.flac,250320,15.645
5,2567,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0060.flac,192000,12.0
6,2568,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0089.flac,62480,3.905
7,2569,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0083.flac,233680,14.605
8,2570,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0027.flac,241120,15.07
9,2571,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0085.flac,240320,15.02
10,2572,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0032.flac,212239,13.2649375
11,2573,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0061.flac,232320,14.52
12,2574,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0065.flac,225440,14.09
13,2575,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0012.flac,253520,15.845
14,2576,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0038.flac,244720,15.295
15,2577,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0031.flac,121520,7.595
16,2578,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0025.flac,254480,15.905
17,2579,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0029.flac,239120,14.945
18,2580,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0001.flac,253200,15.825
19,2581,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0052.flac,232480,14.53
20,2582,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0036.flac,238080,14.88
21,2583,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0043.flac,118480,7.405
22,2584,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0064.flac,253840,15.865
23,2585,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0055.flac,226320,14.145
24,2586,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0081.flac,243600,15.225
25,2587,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0042.flac,244880,15.305
26,2588,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0021.flac,146560,9.16
27,2589,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0016.flac,220800,13.8
28,2590,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0058.flac,71920,4.495
29,2591,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0086.flac,249520,15.595
30,2592,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0014.flac,82720,5.17
31,2593,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0046.flac,53120,3.32
32,2594,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0017.flac,151520,9.47
33,2595,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0002.flac,119360,7.46
34,2596,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0030.flac,236400,14.775
35,2597,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0090.flac,211200,13.2
36,2598,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0011.flac,256320,16.02
37,2599,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0074.flac,97120,6.07
38,2600,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0026.flac,242080,15.13
39,2601,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0035.flac,109440,6.84
40,2602,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0063.flac,243360,15.21
41,2603,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0082.flac,253920,15.87
42,2604,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0010.flac,226080,14.13
43,2605,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0009.flac,92000,5.75
44,2606,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0053.flac,240240,15.015
45,2607,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0005.flac,83040,5.19
46,2608,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0067.flac,247520,15.47
47,2609,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0077.flac,154640,9.665
48,2610,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0054.flac,236080,14.755
49,2611,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0075.flac,244640,15.29
50,2612,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0048.flac,112320,7.02
51,2613,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0006.flac,116800,7.3
52,2614,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0019.flac,179920,11.245
53,2615,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0066.flac,248640,15.54
54,2616,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0059.flac,194560,12.16
55,2617,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0072.flac,118480,7.405
56,2618,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0013.flac,201600,12.6
57,2619,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0022.flac,179840,11.24
58,2620,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0024.flac,150720,9.42
59,2621,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0069.flac,245760,15.36
60,2622,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0039.flac,230160,14.385
61,2623,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0093.flac,198880,12.43
62,2624,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0049.flac,259840,16.24
63,2625,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0023.flac,227280,14.205
64,2626,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0087.flac,255440,15.965
65,2627,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0050.flac,246800,15.425
66,2628,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0056.flac,210320,13.145
67,2629,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0051.flac,234560,14.66
68,2630,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0018.flac,124960,7.81
69,2631,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0015.flac,96960,6.06
70,2632,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0037.flac,247840,15.49
71,2633,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0003.flac,251440,15.715
72,2634,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0057.flac,231600,14.475
73,2635,229,M,train-clean-100,19.56,carnright,LibriSpeech/train-clean-100/229/130880/229-130880-0040.flac,251040,15.69
0,2655,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0019.flac,177120,11.07
1,2656,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0020.flac,220640,13.79
2,2657,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0034.flac,172960,10.81
3,2658,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0050.flac,231760,14.485
4,2659,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0031.flac,228960,14.31
5,2660,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0040.flac,52640,3.29
6,2661,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0029.flac,244880,15.305
7,2662,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0043.flac,239760,14.985
8,2663,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0016.flac,255440,15.965
9,2664,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0006.flac,252720,15.795
10,2665,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0028.flac,222800,13.925
11,2666,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0001.flac,212640,13.29
12,2667,233,M,train-clean-100,24.72,Steve Karafit,LibriSpeech/train-clean-100/233/134440/233-134440-0044.flac,250320,15.645
