idx_in_original_df,index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
39,3456,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0006.flac,254000,15.875
40,3457,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0026.flac,178560,11.16
41,3458,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0024.flac,235280,14.705
42,3459,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0000.flac,259280,16.205
43,3460,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0021.flac,186320,11.645
44,3461,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0001.flac,261840,16.365
45,3462,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127535/307-127535-0034.flac,153440,9.59
46,3463,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0018.flac,118480,7.405
47,3464,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0025.flac,127681,7.9800625
48,3465,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0029.flac,237840,14.865
49,3466,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0009.flac,192640,12.04
50,3467,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0014.flac,242000,15.125
51,3468,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0022.flac,214400,13.4
52,3469,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0027.flac,158160,9.885
53,3470,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0019.flac,229120,14.32
54,3471,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0023.flac,240720,15.045
55,3472,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0006.flac,243040,15.19
56,3473,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0007.flac,251600,15.725
57,3474,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0012.flac,225440,14.09
58,3475,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0026.flac,219840,13.74
59,3476,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0035.flac,191120,11.945
60,3477,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0024.flac,235840,14.74
61,3478,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0031.flac,240080,15.005
62,3479,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0028.flac,250320,15.645
63,3480,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0004.flac,227840,14.24
64,3481,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0033.flac,205920,12.87
65,3482,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0003.flac,166320,10.395
66,3483,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0010.flac,231520,14.47
67,3484,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0011.flac,234720,14.67
68,3485,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0020.flac,204160,12.76
69,3486,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0016.flac,242080,15.13
70,3487,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0021.flac,241360,15.085
71,3488,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0013.flac,251520,15.72
72,3489,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0015.flac,263120,16.445
73,3490,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0002.flac,143120,8.945
74,3491,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0032.flac,130480,8.155
75,3492,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0000.flac,237520,14.845
76,3493,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0005.flac,132880,8.305
77,3494,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0017.flac,248480,15.53
78,3495,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0001.flac,137840,8.615
79,3496,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0008.flac,243440,15.215
80,3497,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0030.flac,241600,15.1
81,3498,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127540/307-127540-0034.flac,111200,6.95
82,3499,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0038.flac,234640,14.665
83,3500,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0040.flac,192000,12.0
84,3501,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0013.flac,200480,12.53
85,3502,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0026.flac,249760,15.61
86,3503,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0025.flac,107200,6.7
87,3504,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0017.flac,184800,11.55
88,3505,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0004.flac,248560,15.535
89,3506,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0012.flac,214800,13.425
90,3507,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0001.flac,256000,16.0
91,3508,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0037.flac,231520,14.47
92,3509,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0031.flac,251600,15.725
93,3510,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0000.flac,118000,7.375
94,3511,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0032.flac,234640,14.665
95,3512,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0034.flac,204400,12.775
96,3513,307,M,train-clean-100,25.11,Randy Phillips,LibriSpeech/train-clean-100/307/127539/307-127539-0033.flac,154640,9.665
0,3539,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0053.flac,229600,14.35
1,3540,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0051.flac,224640,14.04
2,3541,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0007.flac,213920,13.37
3,3542,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0099.flac,221760,13.86
4,3543,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0026.flac,251680,15.73
5,3544,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0112.flac,270560,16.91
6,3545,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0015.flac,201760,12.61
7,3546,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0088.flac,181600,11.35
8,3547,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0056.flac,183440,11.465
9,3548,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0094.flac,202160,12.635
10,3549,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0107.flac,199920,12.495
11,3550,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0093.flac,215360,13.46
12,3551,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0029.flac,68880,4.305
13,3552,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0001.flac,249520,15.595
14,3553,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0096.flac,222000,13.875
15,3554,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0109.flac,162560,10.16
16,3555,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0012.flac,201120,12.57
17,3556,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0120.flac,244720,15.295
18,3557,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0106.flac,208480,13.03
19,3558,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0095.flac,236720,14.795
20,3559,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0105.flac,251920,15.745
21,3560,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0086.flac,247040,15.44
22,3561,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0004.flac,201760,12.61
23,3562,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0116.flac,248240,15.515
24,3563,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0005.flac,235200,14.7
25,3564,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0074.flac,226480,14.155
26,3565,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0052.flac,239920,14.995
27,3566,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0064.flac,127760,7.985
28,3567,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0089.flac,131360,8.21
29,3568,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0037.flac,242160,15.135
30,3569,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0102.flac,228640,14.29
31,3570,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0076.flac,237280,14.83
32,3571,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0072.flac,224000,14.0
33,3572,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0022.flac,241200,15.075
34,3573,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0039.flac,233600,14.6
35,3574,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0025.flac,241760,15.11
36,3575,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0077.flac,213040,13.315
37,3576,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0047.flac,246720,15.42
38,3577,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0054.flac,241280,15.08
39,3578,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0041.flac,80800,5.05
40,3579,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0063.flac,58080,3.63
41,3580,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0082.flac,213680,13.355
42,3581,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0002.flac,195441,12.2150625
43,3582,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0065.flac,224400,14.025
44,3583,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0083.flac,226800,14.175
45,3584,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0057.flac,260720,16.295
46,3585,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0032.flac,159680,9.98
47,3586,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0066.flac,228800,14.3
48,3587,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0068.flac,195120,12.195
49,3588,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0034.flac,190400,11.9
50,3589,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0070.flac,242400,15.15
51,3590,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0010.flac,230160,14.385
52,3591,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0111.flac,130320,8.145
53,3592,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0087.flac,197280,12.33
54,3593,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0101.flac,240400,15.025
55,3594,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0048.flac,208640,13.04
56,3595,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0081.flac,125040,7.815
57,3596,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0009.flac,174560,10.91
58,3597,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0016.flac,89680,5.605
59,3598,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0040.flac,229120,14.32
60,3599,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0023.flac,244960,15.31
61,3600,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0030.flac,200401,12.5250625
62,3601,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0050.flac,233360,14.585
63,3602,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0059.flac,228160,14.26
64,3603,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0100.flac,215120,13.445
65,3604,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0038.flac,139840,8.74
66,3605,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0045.flac,106480,6.655
67,3606,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0035.flac,236480,14.78
68,3607,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0003.flac,225280,14.08
69,3608,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0085.flac,133600,8.35
70,3609,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0092.flac,156160,9.76
71,3610,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0114.flac,214800,13.425
72,3611,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0080.flac,74160,4.635
73,3612,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0044.flac,237680,14.855
74,3613,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0049.flac,248560,15.535
75,3614,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0067.flac,241760,15.11
76,3615,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0091.flac,171120,10.695
77,3616,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0110.flac,242880,15.18
78,3617,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0046.flac,214561,13.4100625
79,3618,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0113.flac,125360,7.835
80,3619,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0006.flac,235760,14.735
81,3620,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0097.flac,221600,13.85
82,3621,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0079.flac,103360,6.46
83,3622,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0018.flac,252480,15.78
84,3623,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0075.flac,85920,5.37
85,3624,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0013.flac,246080,15.38
86,3625,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0108.flac,218240,13.64
87,3626,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0103.flac,241280,15.08
88,3627,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0071.flac,246320,15.395
89,3628,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0000.flac,218160,13.635
90,3629,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0031.flac,254960,15.935
91,3630,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0060.flac,246640,15.415
92,3631,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0033.flac,110000,6.875
93,3632,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0043.flac,240800,15.05
94,3633,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0118.flac,184720,11.545
95,3634,311,M,train-clean-100,25.17,deadwhitemales,LibriSpeech/train-clean-100/311/124404/311-124404-0024.flac,229600,14.35
0,3871,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0039.flac,194640,12.165
1,3872,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0008.flac,254160,15.885
2,3873,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0019.flac,235600,14.725
3,3874,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0026.flac,100640,6.29
4,3875,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0037.flac,154560,9.66
5,3876,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0027.flac,75920,4.745
6,3877,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0035.flac,100480,6.28
7,3878,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0032.flac,244880,15.305
8,3879,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0075.flac,247440,15.465
9,3880,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0062.flac,209840,13.115
10,3881,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0073.flac,268240,16.765
11,3882,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0043.flac,102480,6.405
12,3883,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0022.flac,240880,15.055
13,3884,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0065.flac,237840,14.865
14,3885,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0064.flac,205120,12.82
15,3886,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0068.flac,91520,5.72
16,3887,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0042.flac,106240,6.64
17,3888,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0049.flac,243040,15.19
18,3889,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0050.flac,195440,12.215
19,3890,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0087.flac,206320,12.895
20,3891,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0067.flac,138160,8.635
21,3892,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0029.flac,91920,5.745
22,3893,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0070.flac,246480,15.405
23,3894,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0000.flac,246080,15.38
24,3895,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0055.flac,218240,13.64
25,3896,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0014.flac,209919,13.1199375
26,3897,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0034.flac,243920,15.245
27,3898,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0076.flac,226240,14.14
28,3899,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0080.flac,252160,15.76
29,3900,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0012.flac,256640,16.04
30,3901,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0054.flac,203440,12.715
31,3902,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0015.flac,197440,12.34
32,3903,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0003.flac,130560,8.16
33,3904,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0002.flac,239200,14.95
34,3905,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0086.flac,245520,15.345
35,3906,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0058.flac,262960,16.435
36,3907,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0011.flac,212400,13.275
37,3908,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0045.flac,252960,15.81
38,3909,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0007.flac,220080,13.755
39,3910,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0040.flac,198160,12.385
40,3911,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0028.flac,249840,15.615
41,3912,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0079.flac,220080,13.755
42,3913,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0052.flac,195280,12.205
43,3914,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0066.flac,224000,14.0
44,3915,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0031.flac,122960,7.685
45,3916,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0013.flac,225680,14.105
46,3917,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0083.flac,243840,15.24
47,3918,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0081.flac,221600,13.85
48,3919,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0059.flac,215120,13.445
49,3920,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0084.flac,238320,14.895
50,3921,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0060.flac,245520,15.345
51,3922,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0046.flac,234960,14.685
52,3923,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0010.flac,238320,14.895
53,3924,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0041.flac,248720,15.545
54,3925,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0030.flac,212240,13.265
55,3926,332,M,train-clean-100,19.0,Aaron Teiser,LibriSpeech/train-clean-100/332/128985/332-128985-0077.flac,174799,10.9249375
