index,speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
25412,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0019.flac,84320,5.27
25413,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0022.flac,108320,6.77
25414,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0025.flac,130240,8.14
25415,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0009.flac,158320,9.895
25416,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0020.flac,53040,3.315
25417,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0029.flac,173600,10.85
25418,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0003.flac,169520,10.595
25419,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0013.flac,232800,14.55
25420,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0002.flac,75120,4.695
25421,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0035.flac,196800,12.3
25422,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0007.flac,121120,7.57
25423,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0023.flac,96400,6.025
25424,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0012.flac,152960,9.56
25425,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0006.flac,58960,3.685
25426,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0004.flac,220720,13.795
25427,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0024.flac,112240,7.015
25428,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0017.flac,121280,7.58
25429,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0014.flac,203840,12.74
25430,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0011.flac,184960,11.56
25431,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0010.flac,123520,7.72
25432,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0033.flac,158160,9.885
25433,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0016.flac,113520,7.095
25434,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0031.flac,241120,15.07
25435,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0000.flac,67840,4.24
25436,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0021.flac,188560,11.785
25437,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0027.flac,226800,14.175
25438,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0026.flac,126320,7.895
25439,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0001.flac,199440,12.465
25440,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274117/8063-274117-0005.flac,85600,5.35
25441,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0012.flac,259040,16.19
25442,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0032.flac,165840,10.365
25443,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0026.flac,184080,11.505
25444,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0036.flac,108160,6.76
25445,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0038.flac,148240,9.265
25446,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0011.flac,193120,12.07
25447,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0039.flac,94080,5.88
25448,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0040.flac,51760,3.235
25449,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0009.flac,177200,11.075
25450,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0034.flac,67840,4.24
25451,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0007.flac,122080,7.63
25452,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0015.flac,116640,7.29
25453,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0033.flac,106880,6.68
25454,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0010.flac,121040,7.565
25455,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0013.flac,258400,16.15
25456,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0028.flac,228560,14.285
25457,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0023.flac,236080,14.755
25458,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0019.flac,71760,4.485
25459,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0001.flac,109280,6.83
25460,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0021.flac,241280,15.08
25461,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0024.flac,153040,9.565
25462,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0008.flac,85600,5.35
25463,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0004.flac,223280,13.955
25464,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0020.flac,62560,3.91
25465,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0000.flac,223440,13.965
25466,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0005.flac,250400,15.65
25467,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0031.flac,242560,15.16
25468,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0003.flac,265120,16.57
25469,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0014.flac,214720,13.42
25470,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0017.flac,191920,11.995
25471,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0037.flac,109920,6.87
25472,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0029.flac,253920,15.87
25473,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0030.flac,230800,14.425
25474,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0022.flac,75120,4.695
25475,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0002.flac,148320,9.27
25476,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274116/8063-274116-0006.flac,174560,10.91
25477,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0034.flac,64240,4.015
25478,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0033.flac,90640,5.665
25479,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0015.flac,200320,12.52
25480,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0017.flac,247840,15.49
25481,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0003.flac,60400,3.775
25482,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0010.flac,72000,4.5
25483,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0005.flac,155920,9.745
25484,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0035.flac,212080,13.255
25485,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0040.flac,77040,4.815
25486,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0021.flac,238720,14.92
25487,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0013.flac,267520,16.72
25488,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0037.flac,159840,9.99
25489,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0012.flac,117840,7.365
25490,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0027.flac,173200,10.825
25491,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0001.flac,155040,9.69
25492,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0025.flac,201840,12.615
25493,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0008.flac,102640,6.415
25494,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0000.flac,165120,10.32
25495,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0030.flac,106080,6.63
25496,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0002.flac,250880,15.68
25497,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0019.flac,101360,6.335
25498,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0016.flac,240720,15.045
25499,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0007.flac,124240,7.765
25500,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0018.flac,249440,15.59
25501,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0031.flac,181200,11.325
25502,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0024.flac,79520,4.97
25503,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0039.flac,167840,10.49
25504,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0023.flac,249840,15.615
25505,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0026.flac,191600,11.975
25506,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0029.flac,199120,12.445
25507,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0036.flac,228240,14.265
25508,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0022.flac,199600,12.475
25509,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0009.flac,217760,13.61
25510,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0011.flac,176080,11.005
25511,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0028.flac,68719,4.2949375
25512,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0004.flac,98880,6.18
25513,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0006.flac,160640,10.04
25514,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0014.flac,217920,13.62
25515,8063,M,train-clean-100,25.08,Robert Snoza,LibriSpeech/train-clean-100/8063/274112/8063-274112-0032.flac,127200,7.95
25516,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0065.flac,267040,16.69
25517,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0056.flac,265600,16.6
25518,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0080.flac,78240,4.89
25519,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0055.flac,244240,15.265
25520,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0093.flac,197600,12.35
25521,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0100.flac,244320,15.27
25522,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0006.flac,138880,8.68
25523,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0028.flac,181040,11.315
25524,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0095.flac,191121,11.9450625
25525,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0081.flac,113680,7.105
25526,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0031.flac,205120,12.82
25527,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0012.flac,249600,15.6
25528,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0075.flac,228400,14.275
25529,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0034.flac,239520,14.97
25530,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0053.flac,160160,10.01
25531,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0115.flac,253920,15.87
25532,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0106.flac,226320,14.145
25533,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0061.flac,164800,10.3
25534,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0119.flac,156720,9.795
25535,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0113.flac,198960,12.435
25536,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0041.flac,170800,10.675
25537,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0021.flac,266240,16.64
25538,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0085.flac,254320,15.895
25539,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0038.flac,221600,13.85
25540,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0086.flac,245840,15.365
25541,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0063.flac,217040,13.565
25542,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0078.flac,215760,13.485
25543,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0079.flac,75040,4.69
25544,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0009.flac,197120,12.32
25545,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0090.flac,70320,4.395
25546,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0108.flac,256160,16.01
25547,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0062.flac,248720,15.545
25548,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0104.flac,244720,15.295
25549,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0037.flac,48560,3.035
25550,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0025.flac,232640,14.54
25551,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0027.flac,240320,15.02
25552,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0020.flac,256960,16.06
25553,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0013.flac,254720,15.92
25554,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0022.flac,246480,15.405
25555,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0091.flac,235120,14.695
25556,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0049.flac,251520,15.72
25557,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0001.flac,239760,14.985
25558,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0092.flac,79040,4.94
25559,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0007.flac,211920,13.245
25560,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0016.flac,248000,15.5
25561,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0040.flac,147280,9.205
25562,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0077.flac,231680,14.48
25563,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0098.flac,124320,7.77
25564,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0045.flac,235120,14.695
25565,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0112.flac,201120,12.57
25566,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0089.flac,224960,14.06
25567,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0024.flac,221200,13.825
25568,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0069.flac,200079,12.5049375
25569,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0017.flac,63360,3.96
25570,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0030.flac,233600,14.6
25571,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0014.flac,188640,11.79
25572,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0083.flac,204560,12.785
25573,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0047.flac,225600,14.1
25574,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0067.flac,239120,14.945
25575,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0076.flac,149040,9.315
25576,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0052.flac,242480,15.155
25577,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0105.flac,230240,14.39
25578,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0003.flac,240880,15.055
25579,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0094.flac,235120,14.695
25580,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0066.flac,242880,15.18
25581,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0050.flac,125200,7.825
25582,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0039.flac,254400,15.9
25583,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0026.flac,214320,13.395
25584,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0033.flac,139440,8.715
25585,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0103.flac,230880,14.43
25586,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0051.flac,204960,12.81
25587,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0018.flac,217280,13.58
25588,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0101.flac,139680,8.73
25589,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0002.flac,181920,11.37
25590,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0032.flac,184880,11.555
25591,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0087.flac,228400,14.275
25592,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0008.flac,51280,3.205
25593,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0054.flac,245040,15.315
25594,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0005.flac,151520,9.47
25595,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0043.flac,261360,16.335
25596,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0107.flac,216720,13.545
25597,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0058.flac,225040,14.065
25598,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0116.flac,223760,13.985
25599,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0057.flac,246640,15.415
25600,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0118.flac,179200,11.2
25601,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0036.flac,227920,14.245
25602,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0059.flac,193600,12.1
25603,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0114.flac,265360,16.585
25604,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0073.flac,126960,7.935
25605,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0010.flac,149280,9.33
25606,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0102.flac,255680,15.98
25607,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0068.flac,243760,15.235
25608,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0088.flac,90320,5.645
25609,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0029.flac,262240,16.39
25610,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0064.flac,171840,10.74
25611,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0071.flac,232960,14.56
25612,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0096.flac,251200,15.7
25613,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0109.flac,68960,4.31
25614,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0074.flac,217200,13.575
25615,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0035.flac,226400,14.15
25616,8088,M,train-clean-100,25.06,Jason Bolestridge,LibriSpeech/train-clean-100/8088/284756/8088-284756-0060.flac,190480,11.905
